hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 126.08, -31.9106, 125.446, -150.434, 128.585, 89.1244, 0, 0, 3.12082, -54.984, 3.13663, -173.508, 3.06012, 66.0512, 0.141303, 53.7255
0, 120.00000, 126.087, -31.9259, 125.446, -150.433, 128.618, 89.1186, 0, 0, 3.12065, -54.9993, 3.13664, -173.507, 3.05933, 66.0454, 0.142774, 53.7439
0, 180.00000, 126.094, -31.9397, 125.445, -150.433, 128.648, 89.1134, 0, 0, 3.12049, -55.0132, 3.13665, -173.507, 3.05861, 66.0401, 0.144098, 53.7605
0, 240.00000, 126.1, -31.9521, 125.445, -150.433, 128.675, 89.1086, 0, 0, 3.12035, -55.0256, 3.13666, -173.507, 3.05797, 66.0353, 0.14529, 53.7755
0, 300.00000, 126.105, -31.9633, 125.444, -150.432, 128.699, 89.1044, 0, 0, 3.12022, -55.0369, 3.13667, -173.506, 3.05739, 66.031, 0.146363, 53.789
0, 360.00000, 126.11, -31.9734, 125.444, -150.432, 128.721, 89.1005, 0, 0, 3.12011, -55.047, 3.13668, -173.506, 3.05686, 66.0271, 0.147329, 53.8012
0, 420.00000, 126.114, -31.9824, 125.444, -150.432, 128.741, 89.0971, 0, 0, 3.12001, -55.0561, 3.13669, -173.506, 3.0564, 66.0236, 0.148198, 53.8122
0, 480.00000, 126.117, -31.9906, 125.444, -150.432, 128.758, 89.0939, 0, 0, 3.11992, -55.0643, 3.1367, -173.506, 3.05597, 66.0204, 0.148981, 53.8222
0, 540.00000, 126.121, -31.998, 125.443, -150.432, 128.774, 89.0911, 0, 0, 3.11984, -55.0716, 3.1367, -173.505, 3.05559, 66.0176, 0.149685, 53.8312
0, 600.00000, 126.124, -32.0046, 125.443, -150.431, 128.788, 89.0886, 0, 0, 3.11976, -55.0783, 3.13671, -173.505, 3.05525, 66.015, 0.150319, 53.8393
0, 660.00000, 126.127, -32.0105, 125.443, -150.431, 128.801, 89.0863, 0, 0, 3.1197, -55.0843, 3.13671, -173.505, 3.05494, 66.0127, 0.15089, 53.8466
0, 720.00000, 126.129, -32.0159, 125.443, -150.431, 128.813, 89.0842, 0, 0, 3.11964, -55.0896, 3.13672, -173.505, 3.05467, 66.0106, 0.151403, 53.8531
0, 780.00000, 126.131, -32.0207, 125.442, -150.431, 128.823, 89.0824, 0, 0, 3.11958, -55.0945, 3.13672, -173.505, 3.05442, 66.0087, 0.151866, 53.8591
0, 840.00000, 126.133, -32.0251, 125.442, -150.431, 128.833, 89.0807, 0, 0, 3.11954, -55.0989, 3.13673, -173.505, 3.05419, 66.007, 0.152282, 53.8644
0, 900.00000, 126.135, -32.029, 125.442, -150.431, 128.841, 89.0792, 0, 0, 3.11949, -55.1028, 3.13673, -173.505, 3.05399, 66.0055, 0.152656, 53.8693
0, 960.00000, 126.137, -32.0325, 125.442, -150.431, 128.849, 89.0779, 0, 0, 3.11945, -55.1063, 3.13673, -173.505, 3.05381, 66.0041, 0.152993, 53.8736
