hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 124.943, -30.6509, 128.179, -150.855, 125.713, 88.289, 0, 0, 3.24147, -53.7246, 3.15971, -173.928, 3.22158, 65.2155, 0.128397, 169.865
0, 120.00000, 124.943, -30.6519, 128.212, -150.86, 125.717, 88.2742, 0, 0, 3.24147, -53.7257, 3.15889, -173.934, 3.22148, 65.2006, 0.129848, 169.936
0, 180.00000, 124.944, -30.6529, 128.242, -150.865, 125.721, 88.2608, 0, 0, 3.24146, -53.7266, 3.15814, -173.938, 3.22139, 65.1872, 0.131153, 169.999
0, 240.00000, 124.944, -30.6537, 128.269, -150.869, 125.724, 88.2488, 0, 0, 3.24146, -53.7275, 3.15748, -173.943, 3.22131, 65.1752, 0.132328, 170.055
0, 300.00000, 124.944, -30.6545, 128.293, -150.873, 125.727, 88.238, 0, 0, 3.24146, -53.7282, 3.15688, -173.946, 3.22124, 65.1643, 0.133386, 170.105
0, 360.00000, 124.944, -30.6551, 128.315, -150.876, 125.729, 88.2282, 0, 0, 3.24145, -53.7289, 3.15633, -173.95, 3.22118, 65.1545, 0.134338, 170.149
0, 420.00000, 124.944, -30.6558, 128.334, -150.879, 125.732, 88.2194, 0, 0, 3.24145, -53.7296, 3.15585, -173.953, 3.22112, 65.1458, 0.135195, 170.189
0, 480.00000, 124.944, -30.6563, 128.352, -150.882, 125.734, 88.2115, 0, 0, 3.24145, -53.7301, 3.15541, -173.956, 3.22107, 65.1378, 0.135967, 170.224
0, 540.00000, 124.944, -30.6568, 128.368, -150.885, 125.736, 88.2044, 0, 0, 3.24144, -53.7306, 3.15502, -173.958, 3.22103, 65.1307, 0.136661, 170.256
0, 600.00000, 124.944, -30.6572, 128.382, -150.887, 125.737, 88.198, 0, 0, 3.24144, -53.7311, 3.15466, -173.961, 3.22099, 65.1243, 0.137286, 170.284
0, 660.00000, 124.945, -30.6576, 128.395, -150.889, 125.739, 88.1923, 0, 0, 3.24144, -53.7315, 3.15434, -173.963, 3.22095, 65.1185, 0.137849, 170.31
0, 720.00000, 124.945, -30.658, 128.407, -150.891, 125.74, 88.1871, 0, 0, 3.24144, -53.7319, 3.15406, -173.965, 3.22092, 65.1133, 0.138355, 170.332
0, 780.00000, 124.945, -30.6583, 128.417, -150.892, 125.741, 88.1824, 0, 0, 3.24143, -53.7322, 3.1538, -173.966, 3.22089, 65.1086, 0.138811, 170.353
0, 840.00000, 124.945, -30.6586, 128.427, -150.894, 125.742, 88.1782, 0, 0, 3.24143, -53.7325, 3.15357, -173.968, 3.22086, 65.1044, 0.139221, 170.371
0, 900.00000, 124.945, -30.6589, 128.435, -150.895, 125.743, 88.1744, 0, 0, 3.24143, -53.7327, 3.15336, -173.969, 3.22084, 65.1006, 0.13959, 170.387
0, 960.00000, 124.945, -30.6591, 128.443, -150.896, 125.744, 88.171, 0, 0, 3.24143, -53.733, 3.15317, -173.97, 3.22082, 65.0972, 0.139922, 170.402
0, 1020.00000, 124.945, -30.6593, 128.45, -150.898, 125.745, 88.1679, 0, 0, 3.24143, -53.7332, 3.153, -173.971, 3.2208, 65.0941, 0.140222, 170.415
0, 1080.00000, 124.945, -30.6595, 128.456, -150.899, 125.746, 88.1652, 0, 0, 3.24143, -53.7334, 3.15285, -173.972, 3.22078, 65.0913, 0.140491, 170.427
0, 1140.00000, 124.945, -30.6597, 128.461, -150.899, 125.746, 88.1627, 0, 0, 3.24143, -53.7336, 3.15271, -173.973, 3.22077, 65.0888, 0.140733, 170.438
0, 1200.00000, 124.945, -30.6598, 128.466, -150.9, 125.747, 88.1605, 0, 0, 3.24143, -53.7337, 3.15259, -173.974, 3.22075, 65.0866, 0.140951, 170.447
