hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.387501, 0.165075, 0.387508, 0.165076, 0.387501, 0.165073, 0, 0
0, 120.00000, 0.387501, 0.165075, 0.387507, 0.165076, 0.387501, 0.165073, 0, 0
0, 180.00000, 0.387501, 0.165075, 0.387506, 0.165076, 0.387501, 0.165073, 0, 0
0, 240.00000, 0.387501, 0.165075, 0.387506, 0.165076, 0.387501, 0.165074, 0, 0
0, 300.00000, 0.387501, 0.165074, 0.387505, 0.165075, 0.387501, 0.165073, 0, 0
0, 360.00000, 0.3875, 0.165074, 0.387505, 0.165075, 0.387501, 0.165073, 0, 0
0, 420.00000, 0.3875, 0.165074, 0.387504, 0.165075, 0.387501, 0.165074, 0, 0
0, 480.00000, 0.3875, 0.165074, 0.387504, 0.165075, 0.387501, 0.165074, 0, 0
0, 540.00000, 0.3875, 0.165074, 0.387503, 0.165075, 0.387501, 0.165074, 0, 0
0, 600.00000, 0.3875, 0.165074, 0.387503, 0.165075, 0.387501, 0.165074, 0, 0
0, 660.00000, 0.3875, 0.165074, 0.387503, 0.165075, 0.3875, 0.165074, 0, 0
0, 720.00000, 0.3875, 0.165074, 0.387503, 0.165075, 0.3875, 0.165074, 0, 0
0, 780.00000, 0.3875, 0.165074, 0.387502, 0.165075, 0.3875, 0.165074, 0, 0
0, 840.00000, 0.3875, 0.165074, 0.387502, 0.165075, 0.3875, 0.165074, 0, 0
0, 900.00000, 0.3875, 0.165074, 0.387502, 0.165075, 0.3875, 0.165074, 0, 0
0, 960.00000, 0.3875, 0.165074, 0.387502, 0.165075, 0.3875, 0.165074, 0, 0
0, 1020.00000, 0.3875, 0.165074, 0.387501, 0.165075, 0.3875, 0.165074, 0, 0
0, 1080.00000, 0.3875, 0.165074, 0.387501, 0.165075, 0.3875, 0.165074, 0, 0
0, 1140.00000, 0.3875, 0.165074, 0.387501, 0.165075, 0.3875, 0.165074, 0, 0
0, 1200.00000, 0.3875, 0.165074, 0.387501, 0.165075, 0.3875, 0.165074, 0, 0
0, 1260.00000, 0.3875, 0.165074, 0.387501, 0.165075, 0.3875, 0.165074, 0, 0
0, 1320.00000, 0.3875, 0.165074, 0.387501, 0.165074, 0.3875, 0.165074, 0, 0
0, 1380.00000, 0.3875, 0.165074, 0.387501, 0.165074, 0.3875, 0.165074, 0, 0
0, 1440.00000, 0.3875, 0.165074, 0.387501, 0.165074, 0.3875, 0.165074, 0, 0
