hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.475471, 0.202546, 0.478097, 0.203668, 0.487937, 0.207856, 0, 0
0, 120.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 180.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 240.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 300.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 360.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 420.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 480.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 540.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 600.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 660.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 720.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 780.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 840.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 900.00000, 0.475466, 0.202548, 0.478091, 0.203666, 0.487916, 0.207851, 0, 0
0, 960.00000, 0.463475, 0.197439, 0.466107, 0.19856, 0.475709, 0.20265, 0, 0
0, 1020.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.20265, 0, 0
0, 1080.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1140.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1200.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1260.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1320.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1380.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1440.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1500.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1560.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1620.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1680.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1740.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1800.00000, 0.463473, 0.197439, 0.466105, 0.19856, 0.475705, 0.202649, 0, 0
0, 1860.00000, 0.439976, 0.187439, 0.442405, 0.18847, 0.451473, 0.192335, 0, 0
0, 1920.00000, 0.439997, 0.187438, 0.442427, 0.188473, 0.451509, 0.192342, 0, 0
0, 1980.00000, 0.439997, 0.187438, 0.442427, 0.188473, 0.451509, 0.192342, 0, 0
0, 2040.00000, 0.439997, 0.187438, 0.442427, 0.188473, 0.451509, 0.192342, 0, 0
0, 2100.00000, 0.439997, 0.187438, 0.442427, 0.188473, 0.451509, 0.192342, 0, 0
0, 2160.00000, 0.439997, 0.187438, 0.442427, 0.188473, 0.451509, 0.192342, 0, 0
